Ligand_ID,Mean_Affinity,Time
DB12042,-8.1,41.27646995
DB13042,-8.1,29.62226844
DB02741,-8.1,18.22440743
DB03213,-8.1,21.84422851
DB06486,-8.1,26.72036505
DB17584,-8.1,49.8442421
DB15132,-8.1,44.98227072
DB11369,-8.1,25.36578655
DB05038,-8.1,50.43836617
DB12185,-8.09,21.15372133
DB03311,-8.09,49.48572683
DB07145,-8.09,28.88629603
DB17141,-8.09,25.18558574
DB11618,-8.09,38.39229679
DB16824,-8.09,18.09636307
DB18297,-8.09,40.56661487
DB01251,-8.08,11.09433627
DB05608,-8.08,18.61063099
DB12874,-8.08,30.71575975
DB11632,-8.08,28.51348686
DB05553,-8.08,31.73935747
DB11362,-8.07,41.61511326
DB11759,-8.07,46.54307652
DB04698,-8.07,25.67109418
DB07220,-8.07,36.73769426
DB08512,-8.07,23.13146138
DB13060,-8.07,33.55717683
DB07856,-8.07,18.82625175
DB18034,-8.07,27.82408619
DB18306,-8.07,41.77633548
DB03957,-8.07,43.86936283
DB15382,-8.06,35.0073297
DB07261,-8.06,30.26616931
DB06011,-8.06,29.75031161
DB07689,-8.06,29.87427616
DB06976,-8.06,18.49367976
DB11734,-8.06,31.71547556
DB12200,-8.06,25.16171193
DB06472,-8.04,30.96832204
DB06666,-8.04,37.02343225
DB15442,-8.04,18.67513037
DB12843,-8.04,37.27674842
DB08003,-8.04,25.51332116
DB08418,-8.04,30.56411958
DB18072,-8.04,21.79231834
DB18400,-8.04,28.41961384
DB15775,-8.03,26.56451631
DB05835,-8.03,16.70029879
DB02152,-8.03,8.187814713
DB01690,-8.03,23.75477076
DB08004,-8.03,22.38223195
DB16859,-8.03,44.16007638
DB12116,-8.03,31.20145106
DB02329,-8.03,8.895448446
DB01419,-8.02,14.34511137
DB11984,-8.02,30.46668482
DB07605,-8.02,29.30735469
DB08220,-8.02,19.75085378
DB09383,-8.02,20.85108566
DB14662,-8.02,22.86506367
DB00430,-8.02,14.26359653
DB11822,-8.02,27.04707122
DB12655,-8.01,22.29491878
DB15068,-8.01,23.20644236
DB08073,-8.01,26.30924654
DB01329,-8.01,14.33026481
DB07410,-8.01,26.52329826
DB00773,-8,11.21989441
DB12434,-8,47.8411932
DB11827,-8,23.56490731
DB12228,-7.99,31.2527082
DB15444,-7.99,42.88330007
DB00157,-7.99,20.42555213
DB16331,-7.99,33.54958606
DB18715,-7.99,23.81403327
DB06925,-7.98,23.33633447
DB08896,-7.98,16.67933297
DB06263,-7.98,12.47410131
DB06435,-7.98,32.29156756
DB15362,-7.98,39.04754591
DB04841,-7.98,21.72217894
DB08449,-7.98,36.40166616
DB00445,-7.98,11.11785626
DB02269,-7.98,12.28622651
DB12523,-7.98,31.8652308
DB11772,-7.98,28.93078566
DB03466,-7.97,17.47430539
DB02723,-7.97,40.80019879
DB04452,-7.97,25.79726481
DB15011,-7.97,32.52761054
DB14675,-7.97,30.84803843
DB18442,-7.97,22.60962081
DB08450,-7.97,25.19343829
DB08124,-7.97,30.32645774
DB02360,-7.97,8.302402735
DB00444,-7.97,12.96722674
DB18489,-7.96,38.10186958
DB18070,-7.96,19.42121577
DB17198,-7.96,17.18977737
DB01199,-7.96,8.806075811
DB07189,-7.96,33.6486311
DB08414,-7.96,20.22814178
DB02555,-7.96,14.49697804
DB11363,-7.96,23.90041232
DB13053,-7.96,20.16791177
DB08058,-7.94,36.22828722
DB07125,-7.94,30.18105984
DB07833,-7.94,20.32143569
DB06229,-7.94,26.58927107
DB01047,-7.94,8.678376675
DB07588,-7.94,24.97820473
DB02338,-7.94,20.86026239
DB04791,-7.94,17.98409128
DB04099,-7.94,58.25175023
DB02301,-7.94,10.77803183
DB15416,-7.94,35.40544391
DB11399,-7.94,54.86325407
DB18019,-7.94,44.02432442
DB07397,-7.93,30.33311701
DB01092,-7.93,12.51404643
DB12690,-7.93,26.1875751
DB12247,-7.93,32.66754937
DB12598,-7.93,24.14539552
DB16185,-7.93,31.40331507
DB08827,-7.93,51.51932001
DB16218,-7.93,31.57015777
DB11894,-7.93,40.42824602
DB12415,-7.93,19.48337221
DB17499,-7.92,27.08927083
